9.68,6.9,1.8
9.82,8.2,1.81
9.95,9.6,1.83
10.09,9.3,1.84
10.22,12.7,1.86
10.36,13.3,1.87
10.5,10.9,1.89
10.63,17.1,1.9
10.77,18.3,1.92
10.9,21.5,1.93
11.04,15.5,1.94
11.17,22.6,1.96
11.31,23.1,1.97
11.44,28,1.99
11.58,24.4,2
11.71,31.1,2.02
11.85,29.8,2.03
11.99,25.1,2.05
12.12,37.8,2.06
12.26,40.5,2.08
12.39,46,2.09
12.53,43.8,2.1
12.66,50.5,2.12
12.8,53,2.13
12.93,52.7,2.15
13.07,54.6,2.16
13.21,64.7,2.18
13.34,71.4,2.19
13.48,74.7,2.21
13.61,65.3,2.22
13.75,65.1,2.23
14.02,89.5,2.25
14.29,110.7,2.26
14.56,127.9,2.28
14.83,135.5,2.29
15.1,149.9,2.31
15.37,165.7,2.32
15.64,185.1,2.34
15.92,178.2,2.35
16.19,187.2,2.36
16.46,186.3,2.38
16.73,180.4,2.39
17,171.4,2.41
17.27,158.9,2.42
17.54,151.3,2.44
17.81,146.1,2.45
18.08,136.3,2.47
18.35,126.3,2.48
18.63,125.4,2.49
18.9,115,2.51
19.17,101.4,2.52
19.44,98.7,2.54
19.71,88.2,2.55
19.98,84.2,2.57
20.25,73.4,2.58
20.52,71.2,2.6
20.79,74.4,2.61
21.06,62.8,2.62
21.34,58.9,2.64
21.61,67.5,2.65
21.88,60.9,2.67
22.15,54.1,2.68
22.42,54.9,2.7
22.69,48.9,2.71
22.96,41.5,2.73
23.23,44.9,2.74
23.5,46.4,2.75
23.77,49.3,2.77
24.05,32.2,2.78
24.32,40.2,2.8
24.86,35.9,2.81
25.13,28.3,2.83
25.4,33.3,2.84
25.67,32.1,2.86
25.94,36.1,2.87
26.21,22.8,2.88
26.48,28.7,2.9
26.76,23.8,2.91
27.03,18.5,2.93
27.3,22.2,2.94
27.57,25.2,2.96
27.84,25.1,2.97
28.11,17.7,2.99
28.38,21.9,3
