9.4,9.02,0.39
9.5,12.12,0.48
9.6,15.11,0.57
9.7,18.05,0.66
9.8,19.02,0.7
9.9,19.59,0.72
10,20.35,0.75
10.1,21.06,0.78
10.2,22.15,0.79
10.3,23.07,0.81
10.4,24.21,0.83
10.5,25.01,0.87
10.6,27.94,0.94
10.7,29.9,0.98
10.8,30.75,1.01
10.9,33.88,1.08
11,36.21,1.12
11.1,37.39,1.16
11.2,37.42,1.17
11.3,40.16,1.19
11.4,44.49,1.26
11.5,48.13,1.33
11.6,55.4,1.3
11.7,54.55,1.4
11.8,57.85,1.45
11.9,61.27,1.58
12,65.25,1.59
12.1,68.71,1.64
12.2,72.27,1.69
12.3,78.96,1.76
12.4,82.42,1.67
12.5,83.2,1.31
12.6,85.37,1.48
12.7,89.48,1.62
12.8,94.33,1.69
12.9,99.43,1.77
13,106.96,1.82
13.1,112.17,1.88
13.2,115.16,1.84
13.3,120.83,1.78
13.4,130.02,1.85
13.5,137.72,1.91
13.6,146.52,1.95
13.7,155.47,2
13.8,163.39,2.08
13.9,173.15,2.14
14,181.13,2.14
14.1,190.93,2.13
14.2,202.12,2.13
14.3,208.34,2.24
14.4,214.36,2.34
14.5,221.68,2.4
14.6,229.82,2.29
14.7,233.91,2.14
14.8,238.05,1.99
14.9,245.21,2.19
15,254.44,2.45
15.1,263.34,2.42
15.2,262.87,2.56
15.3,265.77,2.59
15.4,262.48,2.45
15.5,263.57,2.36
15.6,262.67,2.32
15.7,257.8,2.36
15.8,256.3,2.46
15.9,253.95,2.62
16,250.57,2.67
16.1,244.85,2.76
16.2,239.62,2.8
16.3,238.48,2.82
16.4,231.37,2.69
16.5,222.8,2.61
16.6,212.47,2.4
16.7,201.7,2.2
16.8,196.17,2.17
16.9,190.47,2.04
17,183.22,2
17.1,176.85,1.88
17.2,173.08,1.77
17.3,169.46,1.71
17.4,162.15,1.67
17.5,155.38,1.62
17.6,150.96,1.58
17.7,148.44,1.57
17.8,145.61,1.53
17.9,142.32,1.57
18,135.5,1.55
18.1,131.47,1.56
18.2,127.66,1.56
18.3,125.86,1.58
18.4,125.76,1.55
18.5,121.37,1.6
18.6,120.69,1.6
18.7,115.5,1.62
18.8,111.7,1.65
18.9,108.48,1.64
19,105.86,1.66
19.1,103.29,1.66
19.2,99.08,1.59
19.3,97.74,1.37
19.4,95.51,1.5
19.5,92.99,1.68
19.6,91.16,1.76
19.7,89.42,1.69
19.8,85.87,1.6
19.9,83.17,1.71
20,82.44,1.76
20.1,78.17,1.67
20.2,77.4,1.72
20.3,75.42,1.71
20.4,76.65,1.71
20.5,69.75,1.78
20.6,73.83,1.71
20.7,75.02,1.76
20.8,70.65,1.65
20.9,67.16,1.82
21,67.75,1.83
21.1,65.59,1.84
21.2,62.73,1.85
21.3,61.88,1.85
21.4,61.74,1.87
21.5,63.06,1.81
21.6,60.24,2.21
21.7,62.11,2.22
21.8,53.99,2.37
21.9,56.07,2.34
22,57.99,2.32
22.1,57.94,2.39
22.2,55.59,2.04
22.3,56.73,1.77
22.4,55.9,1.77
22.5,55.83,1.84
22.6,55.32,1.94
22.7,56.98,1.95
22.8,55.4,1.85
22.9,52.35,1.87
23,50.08,1.96
23.1,45.82,1.97
23.2,45.35,2.01
23.3,42.54,2.43
23.4,48.44,2.61
23.5,54.04,2.74
23.6,51.1,2.63
23.7,44.54,2.55
23.8,44.75,2.58
23.9,42.4,2.62
24,42.38,2.79
24.1,37.89,2.55
24.2,43.58,2.84
24.3,42.89,2.66
24.4,47.37,2.71
24.5,39.7,2.68
24.6,44.75,2.9
24.7,40.87,2.74
24.8,53.81,2.7
24.9,43.55,2.63
25,40.31,2.75
25.1,37.49,2.84
25.2,53.46,2.89
25.3,47.78,2.85
25.4,49.12,2.99
25.5,42.53,2.96
25.6,37.22,2.87
25.7,41.35,3.04
25.8,46.4,3.01
25.9,40.5,3.64
26,42.79,3.71
26.1,53.53,4.1
26.2,50.37,3.39
26.3,46.66,4.04
26.4,47.87,4.29
26.5,50.84,4.08
26.6,50.89,3.93
26.7,50.05,4.08
26.8,49.3,3.42
26.9,50.45,3.66
27,49.89,3.71
27.1,48.8,6.64
27.2,47.04,6.66
27.3,44.44,6.68
27.4,39.38,6.7
27.5,36.68,6.71
27.6,33.99,6.73
27.7,31.28,6.75
27.8,28.58,6.77
27.9,25.87,6.78
28,23.87,6.81
28.1,27.52,6.92
28.2,17.22,6.98
28.3,-3.66,6.98
28.4,9.6,6.95
28.5,16.69,7.02
28.6,16.51,7.21
28.7,18.06,7.22
28.8,19.77,7.21
28.9,21.49,7.21
29,21.34,7.06
29.1,20.79,6.88
29.2,20.24,6.7
29.3,19.68,6.52
29.4,19.13,6.34
29.5,18.57,6.16
29.6,18.01,5.98
29.7,17.45,5.8
29.8,16.9,5.62
29.9,17.68,6.03
30,19.65,6.96
30.1,21.64,7.88
30.3,25.2,8.52
30.5,27.88,8.75
30.7,26.88,9.29
