10,18.64,1.21
10.1,18.71,1.25
10.2,20.21,1.31
10.3,21.62,1.37
10.4,24.12,1.5
10.5,27.68,1.64
10.6,30.3,1.78
10.7,32.23,1.84
10.8,33.9,1.88
10.9,35.08,1.91
11,37.95,2.03
11.1,39.6,2.03
11.2,41.62,2.02
11.3,43.75,2.04
11.4,44.76,2.08
11.5,48.75,2.12
11.6,52.62,2.15
11.7,54.18,2.13
11.8,57.62,2.2
11.9,61.65,2.26
12,62.72,2.27
12.1,67.61,2.33
12.2,72.12,2.42
12.3,73.18,2.43
12.4,75.02,2.49
12.5,80.62,2.6
12.6,83.91,2.61
12.7,86.14,2.43
12.8,90.65,1.94
12.9,98.01,1.9
13,105.16,1.9
13.1,110.73,1.78
13.2,117.12,1.92
13.3,123.14,2.09
13.4,129.64,2.11
13.5,136.01,2.18
13.6,143.32,2.24
13.7,149.55,2.3
13.8,159.64,2.3
13.9,166.73,2.38
14,174.27,2.34
14.1,181.29,2.4
14.2,189.12,2.47
14.3,198.71,2.72
14.4,203.06,2.97
14.5,212.17,3.1
14.6,221.79,3.17
14.7,228.35,3.13
14.8,230.2,3.22
14.9,239.23,3.28
15,250.17,3.29
15.1,245.36,3.31
15.2,250.7,3.29
15.3,253.02,3.16
15.4,258.29,3.37
15.5,258.86,3.49
15.6,254.88,3.55
15.7,252.18,3.53
15.8,249.4,3.54
15.9,251.74,3.58
16,247.63,3.57
16.1,244.97,3.56
16.2,237.48,3.49
16.3,235.27,3.47
16.4,232.77,3.46
16.5,227.73,3.52
16.6,228.01,3.6
16.7,224.86,3.51
16.8,216.42,3.36
16.9,210.04,3.28
17,205.19,3.05
17.1,196.65,3.09
17.2,188.79,2.76
17.3,184.37,2.19
17.4,177.28,2.1
17.5,172.28,2.02
17.6,167.83,1.98
17.7,161.62,1.89
17.8,157.25,1.84
17.9,153.45,1.75
18,148.51,1.67
18.1,142.67,1.58
18.2,138.94,1.61
18.3,136.95,1.61
18.4,134.8,1.59
18.5,129.56,1.53
18.6,125.71,1.55
18.7,120.35,1.6
18.8,121.81,1.56
18.9,121.48,1.61
19,117.59,1.58
19.1,112.47,1.59
19.2,109.96,1.63
19.3,108.93,1.65
19.4,104.58,1.81
19.5,98.44,2.03
19.6,100.33,1.99
19.7,98.44,1.99
19.8,93.99,2.03
19.9,91.59,2.01
20,87,2.03
20.1,85.57,2.06
20.2,81.46,2.05
20.3,81.62,2.07
20.4,79.16,2.13
20.5,79.17,2.15
20.6,78.7,2.25
20.7,79.22,2.18
20.8,79.38,2.22
20.9,77.27,2.25
21,74.98,2.24
21.1,74.05,3.2
21.2,76.81,3.36
21.3,69.26,3.24
21.4,67.09,3.29
21.5,69.33,3.34
21.6,75.37,3.49
21.7,73.2,3.54
21.8,72.21,3.68
21.9,67.09,3.44
22,67.56,3.44
22.1,73.7,3.57
22.2,70.08,3.67
22.3,68.62,3.66
22.4,73.28,3.82
22.5,67.41,3.89
22.6,68.48,3.77
22.7,66.87,3.84
22.8,68.34,3.83
22.9,60.9,4.06
23,58.68,3.71
23.1,65.64,4
23.2,62.19,3.93
23.3,62.6,3.96
23.4,61.34,3.89
23.5,60.67,4.19
23.6,49.89,4.21
23.7,52.76,4.27
23.8,52.07,4.08
23.9,59.22,4.36
24,59.09,4.43
24.1,65.09,4.19
24.2,63.29,4.43
24.3,47.9,4.59
24.4,46.46,5.12
24.5,55.61,5.44
24.6,53.68,5.66
24.7,38.79,5.13
24.8,42.22,4.71
24.9,45.97,4.37
25,44.43,4.43
25.1,44.42,4.5
25.2,43.71,4.53
25.3,52.08,4.54
25.4,36.95,4.54
25.5,46.29,4.68
25.6,44.05,4.48
25.7,43.89,4.47
25.8,38.43,4.29
25.9,35.76,4.89
26,53.2,4.36
26.1,42.46,4.93
26.2,44.96,4.64
26.3,38.62,5.24
26.4,43.97,4.56
26.5,36.74,5.04
26.6,44.98,4.79
26.7,38.55,5.01
26.8,59.45,4.56
26.9,45.81,4.71
27,52.39,4.8
27.1,61.03,5.43
27.2,51.68,4.85
27.3,50.38,4.98
27.4,47.16,5.82
27.5,45.23,5.14
27.6,42.57,5.12
27.7,38.95,7.84
27.8,36.33,7.83
27.9,33.2,7.83
28,28.52,7.84
28.1,26.18,7.93
28.2,23.33,8.01
28.3,22.76,8.09
28.4,22.88,7.94
28.5,22.99,7.78
28.6,23.11,7.63
28.7,23.23,7.47
28.8,23.35,7.32
28.9,23.47,7.16
29,23.06,7.09
29.1,22.54,7.03
29.2,22.01,6.97
29.3,25.34,7.13
29.4,30.18,7.37
29.5,35.07,7.61
29.6,33.62,7.59
29.7,28.27,7.42
29.8,22.9,7.25
29.9,19.88,7.25
30,18.94,7.4
30.1,18.01,7.55
30.3,16.38,7.68
30.5,16.44,7.78
30.7,24.57,8.13
30.9,23.58,8.69
