6.93,29.38,4.52
7.24,33.9,6.31
7.55,33.9,6.31
7.86,38.42,8.07
8.17,50.85,11.35
8.48,65.53,13.13
8.79,59.88,10.11
9.1,74.57,11.22
9.41,72.31,12.18
9.56,85.87,13.06
9.72,114.12,17.37
9.87,99.43,13.72
10.03,122.03,17.21
10.26,106.21,14.44
10.41,137.85,18.85
10.56,136.72,18.21
10.72,169.48,22.74
10.88,167.23,20.02
10.96,203.38,25.06
11.11,197.73,24.01
11.27,256.49,30.83
11.49,236.15,28.33
11.65,274.57,31.53
11.73,308.46,36.14
11.88,305.07,31.82
12.04,341.23,39.2
12.19,344.62,35.36
12.35,396.59,45.68
12.5,427.1,44.18
12.66,446.31,53.14
12.81,466.65,48.01
12.97,524.27,60.11
13.12,528.79,54.32
13.28,571.73,66.83
13.43,576.25,58.72
13.59,589.81,68.7
13.74,598.85,61.66
13.9,555.91,65.19
14.05,559.3,57.55
14.21,529.92,55.3
14.36,515.23,52.75
14.52,476.82,54.78
14.67,464.39,47.85
14.83,448.57,52.43
14.98,401.11,41.61
15.14,402.51,47.39
15.29,355.98,37.84
15.45,311.14,36.3
15.6,321.99,32.21
15.76,320.79,35.61
15.91,285.41,26.94
16.22,257.51,23.17
16.38,226.06,23.52
16.53,240.68,15.93
16.68,215.28,19.8
16.84,216.49,16.06
17,213.62,19.53
17.15,223.97,14.55
17.3,193.65,18.55
17.46,229.86,16.63
17.61,210.57,17.8
17.77,198.94,14.12
17.92,161,16.86
18.08,182.92,15.49
18.23,192.76,19.12
18.39,187.11,15.92
18.54,176.31,20.05
18.7,169.3,14.24
19.01,154.39,14.6
19.32,166.66,15.89
19.63,154.29,14.46
19.94,115.99,14.18
20.25,134.05,15.63
20.56,119.62,14.58
20.87,131.99,15.48
21.18,86.74,13.96
21.48,101.99,14.6
21.8,112.31,15.67
22.11,115.43,17.89
22.41,110.06,15.53
22.72,125.49,17.1
23.03,102.86,16.85
23.34,112.12,15.46
23.65,91.55,25.14
23.96,92.57,27.21
24.27,109.92,24.66
24.58,73.53,23.24
24.89,51.73,24.99
25.2,44.26,24.37
25.51,37.97,22.48
25.82,87.26,21.45
26.13,100.19,19.36
26.44,71.52,18.61
