7.85,0.02,0.04
8.16,1.7,0.52
8.47,8.51,1.73
8.8,11.47,2.14
9.1,10,1.98
9.4,13.8,2.49
9.72,14.9,2.61
10.03,18.3,3.28
10.32,19.3,3.49
10.63,22.25,3.91
10.95,24.4,4.24
11.22,29.8,4.83
11.57,32,5.47
11.89,35,5.69
12.19,38.75,6.2
12.51,45,6.28
12.81,53.5,7.3
12.98,53.5,7.4
13.13,61.75,8.4
13.28,64.6,8.71
13.43,71.2,9.22
13.6,77,10.26
13.75,81.05,10.9
14.05,88.6,11.92
14.36,104.7,13.37
14.67,116.1,15.44
15,130.4,17.4
15.13,133.9,19.07
15.3,136.4,17.97
15.45,155.5,22.67
15.61,153.1,20.36
15.76,164.3,25.49
15.9,161.3,22.67
16.06,176.2,25.53
16.22,169.7,26.04
16.37,162.5,25.22
16.54,167.8,26.4
16.68,179,28.3
16.84,163.1,26.38
16.99,161.9,26.39
17.16,150,24.98
17.26,143.3,24.13
17.45,149.6,25.24
17.6,140.8,23.8
17.77,138.3,24.09
17.92,131.5,22.4
18.07,122.1,21.23
18.23,120.1,20.87
18.38,106.6,19.09
18.55,110,19.77
18.7,98.83,16.99
18.85,94.09,17.53
19,82.85,16.03
19.15,83.09,16.02
19.31,76.5,15.16
19.47,76.08,15.28
19.7,70.52,13.64
20.02,64.27,12.59
20.32,60.4,12.1
20.63,67.31,13.38
20.95,57.18,11.83
21.25,50.35,11.08
21.56,45.82,10.38
21.88,42.09,9.61
22.19,49.45,11.75
22.5,39.72,10.38
22.8,35.47,9.72
23.11,37.06,10.95
23.43,25.8,10.02
23.73,24.32,9.9
24.05,18.81,9.51
24.35,19.46,9.68
24.68,13.95,8.66
24.98,21.23,8.9
25.28,19.77,10.2
25.6,21.93,9.79
25.89,24.23,9.79
26.23,11.86,7.62
26.53,19.66,8.8
26.85,14.75,8.93
27.14,16.77,8.72
27.45,20.91,10.15
27.75,16.74,9.71
28.15,25.95,11.27
28.54,11.15,8.42
28.84,12.37,8.6
29.15,16.19,9.29
29.55,9.35,7.91
29.77,10.72,8.13
30.24,1.17,6.16
30.75,18.96,9.64
31,17.8,9.39
