8.6,7.89,0.54
8.7,12.49,0.87
8.8,16.69,1.14
8.9,18.21,1.23
9,19.61,1.32
9.1,20.73,1.4
9.2,20.63,1.31
9.3,21.03,1.21
9.4,21.65,1.1
9.5,21.48,1.07
9.6,22.4,1.09
9.7,23.09,1.11
9.8,24.32,1.17
9.9,25.42,1.21
10,25.71,1.26
10.1,26.98,1.32
10.2,27.34,1.37
10.3,29.98,1.51
10.4,31.81,1.56
10.5,32.65,1.64
10.6,33.19,1.65
10.7,36.12,1.73
10.8,39.01,1.76
10.9,43.61,1.83
11,42.85,1.83
11.1,46.05,1.82
11.2,47.56,1.85
11.3,50.2,1.93
11.4,53.41,2
11.5,56.42,2.07
11.6,61.52,2.32
11.7,67.27,2.41
11.8,70.06,2.22
11.9,73.56,2.39
12,78.19,2.49
12.1,81.5,2.44
12.2,83.05,2.57
12.3,87.85,2.51
12.4,92.11,2.46
12.5,95.74,2.36
12.6,103.51,2.41
12.7,110.42,2.39
12.8,116.66,2.42
12.9,124.65,2.41
13,132.2,2.38
13.1,140.62,2.35
13.2,146.18,2.47
13.3,156.79,2.48
13.4,167.9,2.58
13.5,178.67,2.66
13.6,185.1,2.67
13.7,194.89,2.66
13.8,200.85,2.78
13.9,213.03,2.76
14,219.91,2.73
14.1,229.21,2.71
14.2,232.89,2.83
14.3,241.42,2.89
14.4,250.62,3.01
14.5,261.22,3.16
14.6,268.99,3.16
14.7,268.65,3.07
14.8,275.19,2.98
14.9,276.3,2.9
15,273.9,2.78
15.1,272.26,2.58
15.2,276.13,2.62
15.3,275.42,2.5
15.4,273.33,2.31
15.5,268.81,2.28
15.6,264.49,2.33
15.7,263.65,2.32
15.8,256.38,2.19
15.9,249.64,2.06
16,245.57,2.03
16.1,238.2,1.97
16.2,233,1.96
16.3,221.87,1.95
16.4,217.01,1.95
16.5,207.32,1.89
16.6,200.93,1.86
16.7,193.4,1.88
16.8,190.23,1.89
16.9,186.75,1.91
17,181.78,1.9
17.1,177.85,1.92
17.2,173.75,1.95
17.3,170.52,1.95
17.4,164.78,1.99
17.5,162.11,2
17.6,153.08,2.01
17.7,145.95,2.01
17.8,140.47,2.04
17.9,138.59,2.06
18,136.45,2.04
18.1,134.78,2.07
18.2,129.08,2.08
18.3,121.47,2.11
18.4,115.99,2.09
18.5,115.26,2.11
18.6,110.64,2.15
18.7,106.14,2.14
18.8,104.3,2.15
18.9,100.92,2.15
19,96.15,2.19
19.1,92.62,2.2
19.2,92.37,2.22
19.3,91.51,2.2
19.4,88.27,2.23
19.5,86.88,2.27
19.6,86.33,2.26
19.7,83.01,2.25
19.8,80.87,2.28
19.9,79.11,2.29
20,75.64,2.3
20.1,70.48,2.31
20.2,67.88,2.33
20.3,66.03,2.33
20.4,66.07,2.32
20.5,66.81,2.3
20.6,64.86,2.31
20.7,64.26,2.35
20.8,59.32,2.39
20.9,59.87,2.39
21,55.33,2.41
21.1,51.76,2.43
21.2,53.06,2.4
21.3,52.22,2.34
21.4,55.81,2.25
21.5,56.19,2.17
21.6,56.61,2.32
21.7,53.81,3.53
21.8,48.6,3.85
21.9,54.39,3.88
22,55.81,3.92
22.1,59.05,3.97
22.2,56.21,4.32
22.3,57.16,4.67
22.4,52.85,4.83
22.5,56.14,5.07
22.6,53.35,5.09
22.7,45.88,5.25
22.8,47.47,5.3
22.9,46.08,5.31
23,57.56,5.43
23.1,55.28,5.59
23.2,47.92,5.38
23.3,40.17,5.26
23.4,38.88,5.43
23.5,57.92,5.78
23.6,41.95,5.45
23.7,42.13,5.15
23.8,50.56,5.2
23.9,46.18,5.07
24,46.62,4.96
24.1,47.03,5.25
24.2,38.52,5.36
24.3,41.41,5.47
24.4,43.84,5.52
24.5,42.1,5.45
24.6,38.29,5.36
24.7,26.7,5.39
24.8,38.25,5.39
24.9,40.99,5.27
25,41.88,5.25
25.1,30.75,5.27
25.2,42.42,5.11
25.3,48.35,5.65
25.4,35.01,5.92
25.5,38.86,6.1
25.6,44.62,6.04
25.7,46.92,6.06
25.8,41.92,5.98
25.9,43.94,6.05
26,35.98,6.09
26.1,47.57,5.89
26.2,33,5.98
26.3,35.17,6.11
26.4,39.62,6.18
26.5,39.54,6.27
26.6,39.58,6.15
26.7,38.58,6
26.8,38.93,6.21
26.9,39.07,6.49
27,38.53,6.7
27.1,37.64,7.9
27.2,37.62,8.13
27.3,37.02,8.36
27.4,36.28,8.48
27.5,35.35,8.32
27.6,34.05,8.17
27.7,33.17,8.03
27.8,33.88,7.91
27.9,34.6,7.79
28,35.15,7.69
28.1,34.25,7.85
28.2,33.35,8
28.3,32.4,8.15
28.4,27.33,8.18
28.5,22.24,8.21
28.6,17.13,8.24
28.7,19.86,7.5
28.8,23.29,6.69
28.9,26.73,5.89
29,26.47,6.4
29.1,25.41,7.2
29.2,24.33,8
29.3,23.94,8.09
29.4,23.8,7.91
29.5,23.67,7.72
29.6,24.45,7.8
29.7,25.8,8.04
29.8,27.16,8.28
29.9,26.11,8.46
30,22.93,8.6
30.1,19.74,8.73
30.3,11.02,8.94
30.5,4.59,9.29
30.7,14.73,10.45
30.9,23.62,12.45
