9.14,7.4,2.7
9.41,21.4,2.7
9.68,20.3,2.71
9.95,21.1,2.71
10.22,19.8,2.72
10.5,21.4,2.72
10.77,29,2.73
11.04,27.6,2.73
11.31,39.7,2.74
11.58,41.2,2.74
11.85,47,2.74
12.12,41.8,2.75
12.39,49.5,2.75
12.66,58.9,2.76
12.93,70.5,2.76
13.21,80.1,2.77
13.48,88.2,2.77
13.75,105.4,2.77
14.02,113.2,2.78
14.29,120.3,2.78
14.56,143.7,2.79
14.83,151,2.79
15.1,169.8,2.8
15.37,173.3,2.8
15.64,182.8,2.8
15.92,176,2.81
16.19,184.3,2.81
16.46,192.1,2.82
16.73,174.5,2.82
17,172.7,2.83
17.27,161.7,2.83
17.54,150,2.84
17.81,147.5,2.84
18.08,130.3,2.84
18.35,132.1,2.85
18.63,120.7,2.85
18.9,118.4,2.86
19.17,111.9,2.86
19.44,99,2.87
19.71,95.9,2.87
19.98,93.5,2.87
20.25,88.6,2.88
20.52,72.1,2.88
20.79,82.6,2.89
21.06,62.4,2.89
21.34,67,2.9
21.61,64.5,2.9
21.88,51.6,2.9
22.15,52.6,2.91
22.42,52,2.91
22.69,56.7,2.92
22.96,49.5,2.92
23.23,42.7,2.93
23.5,41.6,2.93
23.77,54.9,2.94
24.05,43.1,2.94
24.32,45,2.94
24.59,45.8,2.95
24.86,38.7,2.95
25.13,39,2.96
25.4,38.8,2.96
25.67,37.5,2.97
25.94,37.8,2.97
26.21,41.4,2.97
26.48,38.5,2.98
26.76,36.8,2.98
27.03,31.2,2.99
27.3,34,2.99
27.57,17,3
27.84,21.4,3
