7.39,27.7794,10.6872
7.7,26.84,12.3098
7.86,51.24,11.3826
8.17,30.5,9.0646
8.48,25.62,9.028
8.79,30.5,10.797
9.1,26.84,7.4542
9.25,61,15.1524
9.41,48.8,8.3936
9.56,86.62,19.1174
9.72,46.36,8.4912
9.87,117.12,16.4456
10.03,130.54,15.6038
10.18,140.3,21.9478
10.34,124.44,14.9816
10.49,148.84,20.3496
10.65,130.54,17.8364
10.8,185.44,24.8148
10.96,183,21.8624
11.11,224.48,27.023
11.27,229.36,27.0474
11.42,274.5,32.5618
11.57,286.7,39.5524
11.73,319.64,37.637
11.88,305,37.1124
12.04,363.56,42.5902
12.19,363.56,43.4808
12.35,417.24,48.1778
12.5,440.42,46.0428
12.66,489.22,51.0692
12.81,470.92,49.3124
12.97,508.74,53.2896
13.12,542.9,56.5592
13.28,525.82,60.3046
13.43,586.82,61.4636
13.59,589.26,61.7076
13.74,610,63.684
13.9,591.7,67.954
14.05,566.08,65.2578
14.21,578.28,66.9048
14.36,578.28,67.6978
14.52,490.44,56.9618
14.67,500.2732,58.194
14.83,446.886,53.6556
14.98,411.8232,44.469
15.14,396.378,39.4548
15.29,376.675,44.225
15.45,343.674,38.2348
15.6,308.3672,40.2844
15.76,289.5792,30.4512
15.91,270.3642,26.1934
16.07,251.808,26.9498
16.22,246.1228,21.9356
16.38,210.3524,23.1922
16.53,197.4936,18.2878
16.68,188.8316,20.2398
16.84,165.066,16.104
17,160.186,17.5924
17.15,133.5168,18.422
17.3,153.72,20.923
17.46,129.3444,18.0682
17.61,114.2164,15.7624
17.77,113.46,15.8844
17.92,111.996,15.8112
18.08,123.8056,17.2874
18.23,127.368,17.7876
18.39,99.3324,16.1284
18.54,103.3096,16.9092
18.7,92.232,17.69
19.01,88.3158,16.8116
19.32,97.0144,13.664
19.63,96.3312,18.4952
19.94,99.7472,19.0808
20.25,85.4,18.605
20.56,58.377,16.8848
20.87,67.771,17.7144
21.18,81.191,18.7514
21.48,55.022,19.5688
21.8,64.2208,19.7884
22.11,62.1712,20.2398
22.41,46.4576,20.7034
22.72,60.8048,23.0702
23.03,49.654,21.0572
23.34,40.931,15.1036
23.73,26.352,14.2496
24.04,31.0368,17.8852
24.35,19.398,17.995
24.58,53.2896,17.8608
24.89,41.2848,15.799
25.2,89.67,17.873
25.51,97.4414,20.7766
25.82,44.1518,16.9092
26.13,60.6096,15.6282
26.44,60.207,15.7136
